DateTime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,Weekday,Month
2004-03-17 10:00:00,1.4686037328644552,1522,368,1.3666525763258568,1331,280,703,134,2026,1734,-0.393606898101295,-0.47202795698474226,-0.9056772060675305,10,2,3
2004-03-17 11:00:00,0.500719656060834,1438,200,0.6024052308185374,1161,221,819,135,1782,1595,0.03316321939778377,-0.8591575365563991,-0.846619776493791,11,2,3
2004-03-17 12:00:00,0.2241813484026566,1393,145,0.2267582304844312,1067,210,905,142,1654,1490,0.4348292123380929,-1.1538382613049736,-0.790556041506739,12,2,3
2004-03-17 13:00:00,0.4315850791462896,1452,188,0.563545196301216,1152,204,861,153,1747,1508,0.5980060219700936,-1.3098457038189246,-0.8496134710804782,13,2,3
2004-03-17 14:00:00,0.293315925317201,1389,152,0.3821983685537164,1108,161,887,123,1712,1334,0.6356622088082472,-1.2925115435395969,-0.7818471118000125,14,2,3
2004-03-17 15:00:00,-0.12149153617006529,1207,103,-0.04526201113681805,994,135,1013,104,1520,1045,0.7486307693227094,-1.708531390243467,-1.326971680630427,15,2,3
2004-03-17 16:00:00,0.500719656060834,1365,193,0.5764985411403231,1154,186,940,129,1679,1221,1.062432326307326,-1.876094939610303,-1.378953104817451,16,2,3
2004-03-17 17:00:00,0.2241813484026566,1247,134,0.20085154080621706,1060,147,1032,114,1525,1069,0.9620158280722486,-1.928097420448287,-1.5425176908719092,17,2,3
2004-03-17 18:00:00,1.952545771266266,1557,386,2.1049932321549623,1478,299,793,158,1981,1569,0.6356622088082472,-1.864538832757418,-1.6707022499927904,18,2,3
2004-03-17 19:00:00,3.75004477104442,1973,577,3.5816745438131723,1737,411,617,194,2414,2306,0.284204464985477,-1.257843222980941,-1.0812165704687375,19,2,3
2004-03-17 20:00:00,3.12783357881352,1975,523,3.154214164122638,1667,347,597,182,2416,2359,-0.04214915427852438,-0.5818109720871523,-0.6103900581988335,20,2,3
2004-03-17 21:00:00,2.4364878096680767,1795,472,2.130899921833176,1485,336,653,180,2174,2050,-0.21787802618990948,-0.3275766213236763,-0.5665732556118656,21,2,3
2004-03-17 22:00:00,0.4315850791462896,1444,206,0.5505918514621089,1150,202,770,136,1727,1727,-0.45636720949821835,-0.24090581992703672,-0.7668786388665761,22,2,3
2004-03-17 23:00:00,0.293315925317201,1488,216,0.6412652653358586,1171,178,731,127,1778,1705,-0.6069919568508342,0.15200181307106247,-0.5905228123053636,23,2,3
2004-03-18 00:00:00,0.08591219457356772,1371,159,0.29152495467996675,1083,154,796,116,1669,1551,-0.7576167042034501,0.3253434158643416,-0.6400548500123708,0,3,3
2004-03-18 01:00:00,-0.5362989976573316,1161,70,-0.3431889424362816,904,92,947,107,1502,1240,-0.8203770156003733,0.41201421726098114,-0.653390398625796,1,3,3
2004-03-18 02:00:00,-0.812837305315509,1064,44,-0.6799759082530664,787,61,1057,88,1407,1115,-0.7576167042034501,0.22133845418837428,-0.7320429200396699,2,3,3
2004-03-18 03:00:00,-1.0202410360591423,970,42,-0.9260894601961015,687,60,1196,83,1351,969,-0.8705852647179121,0.3253434158643416,-0.7823914199066828,3,3,3
2004-03-18 04:00:00,-1.0548083245164144,954,28,-1.0167628740698513,645,60,1260,78,1334,925,-1.1592826971437593,0.7875876899797526,-0.79844850905346,4,3,3
2004-03-18 05:00:00,-1.0893756129736865,931,20,-1.0685762534262797,623,37,1293,57,1307,828,-1.1090744480262207,0.6142460871864734,-0.8553287062005175,5,3,3
2004-03-18 06:00:00,-1.0202410360591423,938,26,-1.003809529230744,650,68,1251,71,1333,893,-1.247147133099452,0.799143796832638,-0.8879871926007421,6,3,3
2004-03-18 07:00:00,-0.4671644207427872,1166,78,-0.39500232179271,885,139,1005,85,1551,1075,-1.284803319937606,0.8684804379499494,-0.9005062790541616,7,3,3
2004-03-18 08:00:00,1.745142040522633,1643,319,1.6257194731079991,1384,339,667,124,2094,1610,-1.171834759423144,0.6778046748773426,-0.8868985763874014,8,3,3
2004-03-18 09:00:00,3.058699001898976,1934,506,3.2448875779963875,1682,421,541,151,2468,2051,-0.8203770156003733,0.13466765279173473,-0.8681199467072722,9,3,3
2004-03-18 10:00:00,1.6068728866935442,1617,505,1.3666525763258568,1333,349,686,150,2010,1819,-0.3810548358219102,-0.44891574327897177,-0.8615882494272274,10,3,3
2004-03-18 11:00:00,0.4315850791462896,1473,505,0.45991843758835926,1127,224,831,152,1752,1568,-0.004492967440370304,-0.8013770022919727,-0.8194043711602705,11,3,3
2004-03-18 12:00:00,0.016777617659023584,1379,504,0.2267582304844312,1068,171,899,139,1663,1374,0.37206890094116957,-1.1596163147314162,-0.8591388629472105,12,3,3
2004-03-18 13:00:00,0.016777617659023584,1385,504,0.18789819596710977,1056,149,891,133,1648,1268,0.42227715005870803,-1.1307260475992031,-0.7785812631599898,13,3,3
2004-03-18 14:00:00,0.08591219457356772,1379,503,0.3044782995190738,1087,137,901,126,1660,1144,0.5477977728525547,-1.3502920778040233,-0.9652789437479401,14,3,3
2004-03-18 15:00:00,0.016777617659023584,1322,503,0.4728717824274663,1129,149,934,128,1639,1109,0.7737348938814786,-1.7605338710814504,-1.3882063426308482,15,3,3
2004-03-18 16:00:00,0.4315850791462896,1496,502,0.783752058566037,1205,172,822,169,1767,1347,0.7862869561608635,-1.4542970394799906,-0.8697528710272836,16,3,3
2004-03-18 17:00:00,0.36245050223174546,1409,502,0.4858251272665734,1131,166,873,149,1689,1206,0.6231101465288629,-1.4080726120684497,-0.9644624815879346,17,3,3
2004-03-18 18:00:00,1.0537962713771893,1513,501,1.392559266004071,1338,214,764,156,1957,1397,0.2716524027060922,-1.240509062701613,-1.0695139461753236,18,3,3
2004-03-18 19:00:00,2.0216803481808103,1667,501,2.027273163120319,1464,280,683,168,2118,1588,-0.017045029719755144,-0.9920527653645796,-1.048558084068513,19,3,3
2004-03-18 20:00:00,2.0216803481808103,1667,500,1.975459783763891,1453,276,684,176,2051,1569,-0.2806383375868328,-0.697372040616005,-1.0069185139082266,20,3,3
2004-03-18 21:00:00,0.7081233868044674,1430,500,0.4340117479101449,1121,178,814,135,1732,1322,-0.6069919568508342,0.007550477409996529,-0.7097262876661831,21,3,3
2004-03-18 22:00:00,-0.052356959255520856,1333,499,-0.05821535597592511,989,129,885,121,1621,1194,-0.7952728910416041,0.5506874994956044,-0.5224842989715625,22,3,3
2004-03-18 23:00:00,-0.32889526691369847,1262,499,-0.31728225275806726,911,95,948,99,1545,1062,-0.9710017629529895,0.9204829187879335,-0.4816611909712817,23,3,3
2004-03-19 00:00:00,-0.12149153617006529,1287,498,-0.2395621837234247,936,126,918,106,1606,1040,-1.1090744480262207,1.2382758572422785,-0.44655331809104026,0,4,3
2004-03-19 01:00:00,-0.39802984382824275,1134,497,-0.5374891150228883,840,103,1021,96,1501,917,-1.1216265103056053,1.3191686052124751,-0.3975655884907034,1,4,3
2004-03-19 02:00:00,-0.8819718822300535,999,497,-0.9260894601961015,688,48,1229,63,1380,594,-1.0463141366292974,1.2151636435365076,-0.3665400264104905,2,4,3
2004-03-19 03:00:00,-1.0202410360591423,961,496,-1.0685762534262797,622,34,1382,48,1301,430,-1.0463141366292974,1.1111586818605403,-0.4375722343309786,3,4,3
2004-03-19 04:00:00,-1.0893756129736865,934,496,-1.1592496673000294,569,20,1440,32,1280,397,-1.0714182611880667,1.122714788713426,-0.46560410182450457,4,4,3
2004-03-19 05:00:00,-1.1585101898882308,913,495,-1.2240163914955648,525,18,1620,28,1260,370,-1.0463141366292974,1.0707123078754417,-0.47785103422458897,5,4,3
2004-03-19 06:00:00,-1.0202410360591423,969,495,-1.094482943104494,607,56,1373,61,1324,438,-1.0714182611880667,1.0418220407432286,-0.5140475233181712,6,4,3
2004-03-19 07:00:00,-0.4671644207427872,1182,494,-0.5245357701837811,845,115,1054,99,1539,704,-1.058866198908682,0.9609292927730322,-0.5562314015851277,7,4,3
2004-03-19 08:00:00,1.8142766174371772,1740,494,1.5609527489124635,1372,320,671,157,2144,1476,-0.9835538252323741,0.7702535297004248,-0.5897063501453578,8,4,3
2004-03-19 09:00:00,2.7821606942407984,1819,493,2.6619870602365676,1582,357,575,166,2456,1716,-0.9082414515560662,0.6084680337600308,-0.6139280608921911,9,4,3
2004-03-19 10:00:00,1.2612000021208223,1427,493,1.0946323347046074,1275,253,701,149,1980,1398,-0.8705852647179121,0.5102411255105062,-0.6378776175856892,10,4,3
2004-03-19 11:00:00,0.7772579637190115,1390,492,0.7319386792096083,1191,218,759,135,1879,1268,-0.7952728910416041,0.3542336829965548,-0.6691753337192375,11,4,3
2004-03-19 12:00:00,0.4315850791462896,1283,492,0.4210584030710378,1117,192,813,127,1751,1188,-0.6697522682477575,0.10577738565952154,-0.7162579849462282,12,4,3
2004-03-19 13:00:00,0.5698542329753785,1304,491,0.5894518859794303,1157,176,793,122,1801,1171,-0.5944398945714494,-0.03867395000154441,-0.7404796956930612,13,4,3
2004-03-19 14:00:00,0.7772579637190115,1364,491,0.7707987137269297,1202,198,771,135,1875,1250,-0.5693357700126801,-0.0675642171337576,-0.7445620064930893,14,4,3
2004-03-19 15:00:00,0.9155271175481003,1410,490,1.0687256450263933,1268,212,724,139,1957,1344,-0.5567837077332958,-0.04445200342798713,-0.7034667444394734,15,4,3
2004-03-19 16:00:00,1.2612000021208223,1476,489,1.1205390243828215,1280,249,708,147,1955,1378,-0.5944398945714494,0.11155543908596426,-0.6210040662789065,16,4,3
2004-03-19 17:00:00,1.6760074636080882,1522,489,1.3148391969694282,1320,270,690,158,2005,1435,-0.6069919568508342,0.14044570621817745,-0.6079406717188166,17,4,3
2004-03-19 18:00:00,1.3303345790353664,1442,488,1.2241657830956785,1301,231,704,146,1952,1372,-0.6320960814096035,0.11733349251240656,-0.6495802418791029,18,4,3
2004-03-19 19:00:00,1.6068728866935442,1469,488,1.4184659556822852,1344,251,677,144,1997,1471,-0.6697522682477575,0.13466765279173473,-0.6901311958260484,19,4,3
2004-03-19 20:00:00,1.192065425206278,1467,487,1.1723524037392503,1292,210,698,138,1942,1439,-0.6823043305271421,0.18089208020327566,-0.6585613256391648,20,4,3
2004-03-19 21:00:00,1.2612000021208223,1421,487,0.7707987137269297,1202,249,748,143,1854,1429,-0.7074084550859115,0.27911898845280064,-0.6147445230521968,21,4,3
2004-03-19 22:00:00,0.016777617659023584,1175,486,-0.21365549404521056,945,143,904,116,1604,1081,-0.7701687664828349,0.5391313926427194,-0.49064227473134336,22,4,3
2004-03-19 23:00:00,-0.052356959255520856,1215,486,-0.31728225275806726,912,127,948,109,1547,993,-0.8329290778797582,0.5795777666278176,-0.5431680070250381,23,4,3
2004-03-20 00:00:00,-0.32889526691369847,1127,485,-0.6411158737357451,802,104,1064,92,1447,837,-0.8831373269972967,0.5564655529220471,-0.6234534527589234,0,5,3
2004-03-20 01:00:00,-0.39802984382824275,1090,485,-0.7188359427703878,773,86,1105,83,1429,761,-0.8705852647179121,0.44090448439319435,-0.689586887719378,1,5,3
2004-03-20 02:00:00,-0.6054335745718759,1017,484,-0.861322736000566,718,74,1182,81,1382,650,-0.8705852647179121,0.42357032411386664,-0.7105427498261889,2,5,3
2004-03-20 03:00:00,-0.6054335745718759,997,484,-0.9519961498743157,677,59,1252,68,1359,591,-0.8831373269972967,0.3946800569816534,-0.737486001106374,3,5,3
2004-03-20 04:00:00,-0.7782700168582368,945,483,-1.0167628740698513,646,44,1308,55,1332,505,-0.8831373269972967,0.3657897898494402,-0.7625241740132127,4,5,3
2004-03-20 05:00:00,-0.9511064591445978,956,483,-0.9908561843916371,661,42,1260,53,1351,518,-0.9082414515560662,0.3946800569816534,-0.7663343307599058,5,5,3
2004-03-20 06:00:00,-0.9511064591445978,966,482,-1.0685762534262797,622,63,1317,67,1342,571,-0.9082414515560662,0.6200241406129162,-0.6114786744121742,6,5,3
2004-03-20 07:00:00,-0.7437027284009646,1064,481,-0.8354160463223518,728,115,1161,91,1461,842,-0.9207935138354507,0.5853558200542603,-0.6574727094258238,7,5,3
2004-03-20 08:00:00,-0.052356959255520856,1300,481,-0.2395621837234247,935,170,902,113,1623,1145,-0.8831373269972967,0.5622436063484898,-0.6239977608655938,8,5,3
2004-03-20 09:00:00,0.15504677148811216,1348,480,-0.03230866629771098,998,147,834,102,1689,1218,-0.7827208287622195,0.27911898845280064,-0.7105427498261889,9,5,3
2004-03-20 10:00:00,0.293315925317201,1425,480,0.2267582304844312,1068,166,776,107,1764,1341,-0.7325125796446809,0.23289456104125933,-0.6789728796393051,10,5,3
2004-03-20 11:00:00,0.4315850791462896,1474,479,0.20085154080621706,1061,195,768,113,1768,1406,-0.6823043305271421,0.22133845418837428,-0.6340674608389965,11,5,3
2004-03-20 12:00:00,0.293315925317201,1490,479,0.12313147177157424,1039,182,782,108,1757,1422,-0.5693357700126801,0.09999933223307882,-0.6035862068654535,12,5,3
2004-03-20 13:00:00,0.293315925317201,1495,478,0.12313147177157424,1040,168,809,105,1735,1373,-0.46891927177760273,-0.02133978972221666,-0.5701112583052231,13,5,3
2004-03-20 14:00:00,-0.052356959255520856,1376,478,-0.1877488043669962,953,125,900,93,1636,1153,-0.23043008846929433,-0.31024246104434855,-0.5458895475583898,14,5,3
2004-03-20 15:00:00,-0.32889526691369847,1305,477,-0.4079556666318172,884,95,980,87,1573,927,-0.16766977707237102,-0.3449107816030045,-0.5170412179048584,15,5,3
2004-03-20 16:00:00,-0.39802984382824275,1283,477,-0.5245357701837811,844,79,1036,76,1539,766,-0.16766977707237102,-0.3449107816030045,-0.5124145989981598,16,5,3
2004-03-20 17:00:00,-0.052356959255520856,1392,476,-0.13593542501056793,967,119,930,94,1649,941,-0.21787802618990948,-0.2582399802063649,-0.49526889363804194,17,5,3
2004-03-20 18:00:00,0.08591219457356772,1452,476,0.21380488564532413,1063,142,856,110,1774,1146,-0.29319039986621764,-0.11378864454529894,-0.4441039316110234,18,5,3
2004-03-20 19:00:00,0.9155271175481003,1633,475,0.7578453688878228,1199,215,734,136,1919,1417,-0.4312630849394491,0.1924481870561611,-0.33115999947691355,19,5,3
2004-03-20 20:00:00,1.192065425206278,1625,474,0.7319386792096083,1191,229,733,139,1885,1442,-0.46891927177760273,0.17511402677683294,-0.39783774254403886,20,5,3
2004-03-20 21:00:00,0.7772579637190115,1535,474,0.3821983685537164,1108,206,785,125,1820,1323,-0.5567837077332958,0.3195653624378989,-0.3842300398772786,21,5,3
2004-03-20 22:00:00,0.08591219457356772,1323,473,-0.11002873533235359,973,147,864,111,1712,1125,-0.581887832292065,0.41201421726098114,-0.33850815891696384,22,5,3
2004-03-20 23:00:00,-0.052356959255520856,1309,473,-0.2395621837234247,937,122,905,97,1672,1036,-0.6195440191302188,0.544909446069162,-0.2775456509698781,23,5,3
2004-03-21 00:00:00,0.4315850791462896,1456,472,-0.019355321458603917,999,175,835,107,1714,1202,-0.6446481436889883,0.5969119269071458,-0.2666594888364699,0,6,3
2004-03-21 01:00:00,-0.052356959255520856,1300,472,-0.43386235631003134,872,133,941,90,1577,1054,-0.7199605173652962,0.7298071557153263,-0.26611518072979956,1,6,3
2004-03-21 02:00:00,-0.39802984382824275,1203,471,-0.5893024943793167,823,89,1004,84,1526,903,-0.6572002059683729,0.481350858378293,-0.3877680425706362,2,6,3
2004-03-21 03:00:00,-0.39802984382824275,1195,471,-0.5504424598619954,836,87,987,86,1554,885,-0.7074084550859115,0.5564655529220471,-0.39048958310398824,3,6,3
2004-03-21 04:00:00,-0.5708662861146037,1117,470,-0.6411158737357451,802,85,1029,87,1539,818,-0.6823043305271421,0.5506874994956044,-0.3687172588371719,4,6,3
2004-03-21 05:00:00,-0.7437027284009646,1062,470,-0.8742760808396731,711,55,1136,66,1461,700,-0.7450646419240654,0.7124729954359985,-0.32109029950351087,5,6,3
2004-03-21 06:00:00,-1.0202410360591423,947,469,-1.120389632782708,594,24,1300,36,1390,580,-0.7952728910416041,0.8511462776706217,-0.2884318131032863,6,6,3
2004-03-21 07:00:00,-0.9511064591445978,1065,469,-0.9260894601961015,687,72,1143,62,1492,815,-0.8329290778797582,1.0360439873167864,-0.2029754403560324,7,6,3
2004-03-21 08:00:00,-0.6745681514864204,1155,468,-0.8224627014832446,734,122,1062,91,1528,1035,-0.7952728910416041,0.9840415064788022,-0.18283604040922707,8,6,3
2004-03-21 09:00:00,-0.5362989976573316,1220,468,-0.6929292530921735,782,111,996,89,1560,1067,-0.6948563928065268,0.799143796832638,-0.17576003502251192,9,6,3
2004-03-21 10:00:00,-0.32889526691369847,1301,467,-0.47272239082735273,862,123,914,93,1633,1114,-0.5693357700126801,0.6200241406129162,-0.1382027756622536,10,6,3
2004-03-21 11:00:00,-0.259760689999154,1279,466,-0.4468157011491385,870,106,911,81,1646,1000,-0.24298215074867915,0.07688711852730834,-0.18392465662256777,11,6,3
2004-03-21 12:00:00,-0.259760689999154,1267,466,-0.4079556666318172,883,103,953,82,1617,906,-0.18022183935175584,-0.12534475139818396,-0.3066661346767454,12,6,3
2004-03-21 13:00:00,-0.19062611308460972,1239,465,-0.511582425344674,848,102,981,80,1568,822,-0.004492967440370304,-0.3853571555881027,-0.34966647510370724,13,6,3
2004-03-21 14:00:00,-0.6054335745718759,1128,465,-0.7965560118050304,742,48,1144,48,1507,610,0.07081940623593741,-0.4604718501318572,-0.3401410832369755,14,6,3
2004-03-21 15:00:00,-0.39802984382824275,1243,464,-0.3043289079189602,916,63,962,61,1669,657,0.045715281677168165,-0.5182523843962836,-0.43131269110426895,15,6,3
2004-03-21 16:00:00,-0.19062611308460972,1208,464,-0.49862908050556687,853,98,1060,89,1506,647,-0.06725327883729362,-0.5933670789400377,-0.6623714823858576,16,6,3
2004-03-21 17:00:00,0.08591219457356772,1306,463,-0.22660883888431763,938,132,961,105,1607,762,-0.18022183935175584,-0.40269131586743084,-0.5905228123053636,17,6,3
2004-03-21 18:00:00,1.1229308482917333,1546,463,0.563545196301216,1151,173,769,116,1874,1122,-0.29319039986621764,-0.2582399802063649,-0.578003725851944,18,6,3
2004-03-21 19:00:00,0.9155271175481003,1501,462,0.23971157532353826,1071,185,823,119,1744,1130,-0.3810548358219102,-0.00978368286933122,-0.4590724045444598,19,6,3
2004-03-21 20:00:00,1.4686037328644552,1605,462,0.563545196301216,1153,266,769,144,1840,1637,-0.3685027735425258,-0.07912032398664304,-0.5050664395581095,20,6,3
2004-03-21 21:00:00,0.4315850791462896,1316,461,-0.11002873533235359,974,188,883,123,1673,1272,-0.4312630849394491,0.04799685139509516,-0.459344558597795,21,6,3
2004-03-21 22:00:00,-0.19062611308460972,1195,461,-0.3561422872753887,898,122,933,105,1594,1098,-0.48147133405698755,0.19822624048260382,-0.39783774254403886,22,6,3
2004-03-21 23:00:00,-0.19062611308460972,1211,460,-0.36909563211449575,896,112,920,93,1624,1066,-0.5567837077332958,0.3946800569816534,-0.32054599139684053,23,6,3
2004-03-22 00:00:00,-0.32889526691369847,1161,460,-0.6022558392184238,815,93,995,86,1582,909,-0.5944398945714494,0.6778046748773426,-0.12432291894215788,0,0,3
2004-03-22 01:00:00,-0.4671644207427872,1095,459,-0.7317892876094949,767,74,1050,76,1547,818,-0.6320960814096035,0.7066949420095557,-0.15534848102237142,1,0,3
2004-03-22 02:00:00,-1.0893756129736865,897,458,-1.1722030121391367,563,23,1417,33,1355,472,-0.5693357700126801,0.5044630720840635,-0.2408048537696259,2,0,3
2004-03-22 03:00:00,-1.2276447668027755,842,458,-1.3017364605302078,468,20,1813,30,1274,394,-0.49402339633637243,0.3253434158643416,-0.2903368914766331,3,0,3
2004-03-22 04:00:00,-1.2622120552600475,854,457,-1.2887831156911005,481,17,1756,27,1304,396,-0.5944398945714494,0.44090448439319435,-0.3327929237969246,4,0,3
2004-03-22 05:00:00,-1.2967793437173196,845,457,-1.3017364605302078,472,15,1786,23,1278,378,-0.5442316454539109,0.3253434158643416,-0.3610969453437864,5,0,3
2004-03-22 06:00:00,-1.0893756129736865,942,456,-1.1333429776218154,586,41,1480,46,1373,432,-0.5567837077332958,0.33112146929078434,-0.3801477290772504,6,0,3
2004-03-22 07:00:00,-0.6745681514864204,1090,456,-0.7317892876094949,768,86,1072,76,1538,699,-0.6446481436889883,0.5391313926427194,-0.32136245355684606,7,0,3
2004-03-22 08:00:00,0.9846616944626448,1514,455,0.9003321621180008,1230,226,732,116,1996,1252,-0.6320960814096035,0.31378730901145657,-0.49118658283801403,8,0,3
2004-03-22 09:00:00,1.0537962713771893,1379,455,0.9910055759917504,1252,214,711,115,1962,1237,-0.4312630849394491,-0.3564668884558895,-0.842265311640428,9,0,3
2004-03-22 10:00:00,-0.259760689999154,1074,454,-0.49862908050556687,854,115,1032,83,1484,772,-0.3685027735425258,-0.5702548652342673,-0.9750764896680076,10,0,3
